	revid	timestamp	user	comment	is_redirect	page_title	page_namespace	page_text
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E)-3-(2,5-Dihydroxyphenyl)acrylic acid	0.0	#REDIRECT [[2,5-Dihydroxycinnamic acid]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E)-3-(4-hydroxy-3-methoxyphenyl)-2-propenoic acid	0.0	#REDIRECT [[Ferulic acid]] {{R from alternative name}}
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,4E)-6-(2-aminophenyl)-2-hydroxy-6-oxohexa-2,4-dienoate acylhydrolase	0.0	#REDIRECT [[2-hydroxy-6-oxo-6-(2-aminophenyl)hexa-2,4-dienoate hydrolase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,4Z)-2-hydroxy-6-oxohexa-2,4-dienoate:NAD+ oxidoreductase	0.0	#REDIRECT [[2-Hydroxymuconate-6-semialdehyde dehydrogenase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesol:NADP+ 1-oxidoreductase	0.0	#REDIRECT [[Farnesol dehydrogenase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesol 2-cis-trans-isomerase	0.0	#REDIRECT [[Farnesol 2-isomerase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate:(2E,6E)-farnesyl-diphosphate farnesyltransferase	0.0	#REDIRECT [[Presqualene diphosphate synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate:(2E,6E)-farnesyl-diphosphate farnesyltransferase (presqualene diphosphate forming)	0.0	#REDIRECT [[Presqualene diphosphate synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate cistransferase	0.0	#REDIRECT [[Ditrans,polycis-polyprenyl diphosphate synthase ((2E,6E)-farnesyl diphosphate specific)]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate cistransferase (adding 10--55 isopentenyl units)	0.0	#REDIRECT [[Ditrans,polycis-polyprenyl diphosphate synthase ((2E,6E)-farnesyl diphosphate specific)]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate cistransferase (adding 8 isopentenyl units)	0.0	#REDIRECT [[Di-trans,poly-cis-decaprenylcistransferase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase (adding 3 isopentenyl units)	0.0	#REDIRECT [[Hexaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase (adding 4 isopentenyl units)	0.0	#REDIRECT [[Trans-hexaprenyltranstransferase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase (adding 5 isopentenyl units)	0.0	#REDIRECT [[All-trans-octaprenyl-diphosphate synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase (adding 7 isopentenyl units)	0.0	#REDIRECT [[All-trans-decaprenyl-diphosphate synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lase (cyclizing, gamma-muurolene-forming)	0.0	#REDIRECT [[Gamma-muurolene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase ((+)-5-epiaristolochene-forming)	0.0	#REDIRECT [[5-epiaristolochene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase ((+)-R-germacrene-A-forming)	0.0	#REDIRECT [[Germacrene-A synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase ((+)-alpha-barbatene-forming)	0.0	#REDIRECT [[(+)-alpha-barbatene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase ((+)-cubenene-forming)	0.0	#REDIRECT [[(+)-cubenene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase ((+)-delta-selinene-forming)	0.0	#REDIRECT [[(+)-delta-selinene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase ((+)-epi-isozizaene-forming)	0.0	#REDIRECT [[Epi-isozizaene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase ((+)-epicubenol-forming)	0.0	#REDIRECT [[(+)-epicubenol synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase ((+)-gamma-cadinene-forming)	0.0	#REDIRECT [[(+)-gamma-cadinene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase ((+)-germacrene-D-forming)	0.0	#REDIRECT [[(+)-germacrene D synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase ((-)-alpha-gurjunene-forming)	0.0	#REDIRECT [[Alpha-gurjunene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase ((-)-beta-caryophyllene-forming)	0.0	#REDIRECT [[(-)-beta-caryophyllene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase ((-)-germacrene-D-forming)	0.0	#REDIRECT [[(-)-germacrene D synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase ((1E,4S,5E,7R)-germacra-1(10),5-dien-11-ol-forming)	0.0	#REDIRECT [[Germacradienol synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase ((3R,6E)-nerolidol-forming)	0.0	#REDIRECT [[(3R,6E)-nerolidol synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase ((3S,6E)-nerolidol-forming)	0.0	#REDIRECT [[(3S,6E)-nerolidol synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase ((E)-alpha-bisabolene-forming)	0.0	#REDIRECT [[Alpha-bisabolene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase ((E)-beta-farnesene-forming)	0.0	#REDIRECT [[Beta-farnesene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase ((E)-gamma-bisabolene-forming)	0.0	#REDIRECT [[(E)-gamma-bisabolene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase ((E,E)-germacrene-B-forming)	0.0	#REDIRECT [[(E,E)-germacrene B synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase ((S)-beta-bisabolene-forming)	0.0	#REDIRECT [[(S)-beta-bisabolene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase ((Z)-gamma-bisabolene-forming)	0.0	#REDIRECT [[(Z)-gamma-bisabolene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (10-epi-gamma-eudesmol-forming)	0.0	#REDIRECT [[10-epi-gamma-eudesmol synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (7-epi-alpha-selinene-forming)	0.0	#REDIRECT [[7-epi-alpha-selinene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (7-epi-sesquithujene-forming)	0.0	#REDIRECT [[7-epi-sesquithujene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (8-epi-cedrol-forming)	0.0	#REDIRECT [[Epi-cedrol synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (alpha-eudesmol-forming)	0.0	#REDIRECT [[Alpha-eudesmol synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (alpha-humulene-forming)	0.0	#REDIRECT [[Alpha-humulene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (alpha-longipinene-forming)	0.0	#REDIRECT [[Alpha-longipinene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (amorpha-4,11-diene-forming)	0.0	#REDIRECT [[Amorpha-4,11-diene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (beta-eudesmol-forming)	0.0	#REDIRECT [[Beta-eudesmol synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (beta-selinene-forming)	0.0	#REDIRECT [[Beta-selinene cyclase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (bicyclogermacrene-forming)	0.0	#REDIRECT [[Bicyclogermacrene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (caryophyllene-forming)	0.0	#REDIRECT [[(-)-beta-caryophyllene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cis-muuroladiene-forming)	0.0	#REDIRECT [[Cis-muuroladiene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, (+)-T-muurolol-forming)	0.0	#REDIRECT [[(+)-T-muurolol synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, (+)-delta-cadinene-forming)	0.0	#REDIRECT [[Delta-cadinene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, (+)-epi-alpha-bisabolol-forming)	0.0	#REDIRECT [[(+)-epi-alpha-bisabolol synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, (+)-sativene-forming)	0.0	#REDIRECT [[(+)-sativene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, (-)-alpha-isocomene-forming)	0.0	#REDIRECT [[Alpha-isocomene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, (-)-delta-cadinene-forming)	0.0	#REDIRECT [[(-)-delta-cadinene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, (E)-2-epi-beta-caryophyllene-forming)	0.0	#REDIRECT [[(E)-2-epi-beta-caryophyllene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, Delta6-protoilludene-forming)	0.0	#REDIRECT [[Delta6-protoilludene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, alpha-copaene-forming)	0.0	#REDIRECT [[Alpha-copaene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, alpha-muurolene-forming)	0.0	#REDIRECT [[Alpha-muurolene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, aristolochene-forming)	0.0	#REDIRECT [[Aristolochene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, beta-copaene-forming)	0.0	#REDIRECT [[Beta-copaene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, beta-cubebene-forming)	0.0	#REDIRECT [[Beta-cubebene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, beta-sesquiphellandrene-forming)	0.0	#REDIRECT [[Beta-sesquiphellandrene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, cubebol-forming)	0.0	#REDIRECT [[Cubebol synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, delta-guaiene-forming)	0.0	#REDIRECT [[Delta-guaiene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, gamma-curcumene-forming)	0.0	#REDIRECT [[Gamma-curcumene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, pentalenene-forming)	0.0	#REDIRECT [[Pentalenene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, trichodiene-forming)	0.0	#REDIRECT [[Trichodiene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, valerena-4,7(11)-diene-forming)	0.0	#REDIRECT [[Valerena-4,7(11)-diene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, vetispiradiene-forming)	0.0	#REDIRECT [[Vetispiradiene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (gamma-humulene-forming)	0.0	#REDIRECT [[Gamma-humulene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (germacrene-C-forming)	0.0	#REDIRECT [[Germacrene C synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (longifolene-forming)	0.0	#REDIRECT [[Longifolene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (patchoulol-forming)	0.0	#REDIRECT [[Patchoulol synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (sesquithujene-forming)	0.0	#REDIRECT [[Sesquithujene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (valencene-forming)	0.0	#REDIRECT [[Valencene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (viridiflorene-forming)	0.0	#REDIRECT [[Viridiflorene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (zingiberene-forming)	0.0	#REDIRECT [[Zingiberene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphohydrolase	0.0	#REDIRECT [[Farnesyl diphosphatase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphohydrolase (drimenol-forming)	0.0	#REDIRECT [[Drimenol cyclase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate diphosphohydrolase (presilphiperfolan-8beta-ol-forming)	0.0	#REDIRECT [[Presilphiperfolanol synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate lyase	0.0	#REDIRECT [[Alpha-farnesene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl-diphosphate lyase ((3E,6E)-alpha-farnesene-forming)	0.0	#REDIRECT [[Alpha-farnesene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl diphosphate lyase (cyclizing, (+)-alpha-santalene-forming)	0.0	#REDIRECT [[Alpha-santalene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl diphosphate lyase (cyclizing, (+)-beta-chamigrene-forming)	0.0	#REDIRECT [[Beta-chamigrene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl diphosphate lyase (cyclizing, (+)-thujopsene-forming)	0.0	#REDIRECT [[Thujopsene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl diphosphate lyase (cyclizing, (-)-beta-santalene-forming)	0.0	#REDIRECT [[Beta-santalene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2E,6E)-farnesyl diphosphate lyase (cyclizing, (-)-exo-alpha-bergamotene-forming)	0.0	#REDIRECT [[Exo-alpha-bergamotene synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2R)-2-O-phospho-3-sulfolactate hydrogen-sulfite-lyase (phosphoenolpyruvate-forming)	0.0	#REDIRECT [[Phosphosulfolactate synthase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2R)-2-hydroxy-2-methylbutanenitrile butan-2-one-lyase (cyanide forming)	0.0	#REDIRECT [[Aliphatic (R)-hydroxynitrile lyase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2R)-3-sulfolactate:NADP+ oxidoreductase	0.0	#REDIRECT [[(2R)-3-sulfolactate dehydrogenase (NADP+)]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2R)-3-sulfolactate bisulfite-lyase (pyruvate-forming)	0.0	#REDIRECT [[Sulfolactate sulfo-lyase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2R)-4-hydroxy-3-oxo-3,4-dihydro-2H-1,4-benzoxazin-2-yl beta-D-glucopyranoside:oxygen oxidoreductase	0.0	#REDIRECT [[2,4-Dihydroxy-1,4-benzoxazin-3-one-glucoside dioxygenase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2R)-4-hydroxy-3-oxo-3,4-dihydro-2H-1,4-benzoxazin-2-yl beta-D-glucopyranoside:oxygen oxidoreductase (7-hydroxylating)	0.0	#REDIRECT [[2,4-Dihydroxy-1,4-benzoxazin-3-one-glucoside dioxygenase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2R)-4-hydroxy-7-methoxy-3-oxo-3,4-dihydro-2H-1,4-benzoxazin-2-yl beta-D-glucopyranoside beta-D-glucosidase	0.0	#REDIRECT [[4-Hydroxy-7-methoxy-3-oxo-3,4-dihydro-2H-1,4-benzoxazin-2-yl glucoside beta-D-glucosidase]]
0	356347836.0	2010-04-16T09:30:59Z	Merovingian	creation	True	(2R)-hydroxy-carboxylate:acceptor oxidoreductase	0.0	#REDIRECT [[2-oxo-acid reductase]]
0	557799891.0	2013-06-01T07:51:27Z	BG19bot	[[WP:CHECKWIKI]] error fix for #48.  Remove link to the title inside the text. Do [[Wikipedia:GENFIXES|general fixes]] if a problem exists. - using [[Project:AWB|AWB]] (9127)	True	(2R)-sulfolactate sulfo-lyase	0.0	#REDIRECT [[Sulfolactate sulfo-lyase]]
0	557799891.0	2013-06-01T07:51:27Z	BG19bot	[[WP:CHECKWIKI]] error fix for #48.  Remove link to the title inside the text. Do [[Wikipedia:GENFIXES|general fixes]] if a problem exists. - using [[Project:AWB|AWB]] (9127)	True	(2R,3S)-2,3-dimethylmalate hydro-lyase (dimethylmaleate-forming)	0.0	#REDIRECT [[Dimethylmaleate hydratase]]
0	557799891.0	2013-06-01T07:51:27Z	BG19bot	[[WP:CHECKWIKI]] error fix for #48.  Remove link to the title inside the text. Do [[Wikipedia:GENFIXES|general fixes]] if a problem exists. - using [[Project:AWB|AWB]] (9127)	True	(2R,3S)-2,3-dimethylmalate pyruvate-lyase (propanoate-forming)	0.0	#REDIRECT [[2,3-dimethylmalate lyase]]
0	557799891.0	2013-06-01T07:51:27Z	BG19bot	[[WP:CHECKWIKI]] error fix for #48.  Remove link to the title inside the text. Do [[Wikipedia:GENFIXES|general fixes]] if a problem exists. - using [[Project:AWB|AWB]] (9127)	True	(2R,3S)-2-(3,4-Dihydroxyphenyl)-3-methoxy-5,7-chromandiol	0.0	#REDIRECT [[Meciadanol]]
0	557799891.0	2013-06-01T07:51:27Z	BG19bot	[[WP:CHECKWIKI]] error fix for #48.  Remove link to the title inside the text. Do [[Wikipedia:GENFIXES|general fixes]] if a problem exists. - using [[Project:AWB|AWB]] (9127)	True	(2R,3S)-2alpha-(3,4-Dihydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-3beta,7-diol	0.0	#REDIRECT [[Fisetinidol]]
0	557799891.0	2013-06-01T07:51:27Z	BG19bot	[[WP:CHECKWIKI]] error fix for #48.  Remove link to the title inside the text. Do [[Wikipedia:GENFIXES|general fixes]] if a problem exists. - using [[Project:AWB|AWB]] (9127)	True	(2R,3S)-3-isopropylmalate:NAD+ oxidoreductase	0.0	#REDIRECT [[3-Isopropylmalate dehydrogenase]]
0	557799891.0	2013-06-01T07:51:27Z	BG19bot	[[WP:CHECKWIKI]] error fix for #48.  Remove link to the title inside the text. Do [[Wikipedia:GENFIXES|general fixes]] if a problem exists. - using [[Project:AWB|AWB]] (9127)	True	(2R,3S)-3-isopropylmalate hydro-lyase (2-isopropylmaleate-forming)	0.0	#REDIRECT [[3-Isopropylmalate dehydratase]]
0	557799891.0	2013-06-01T07:51:27Z	BG19bot	[[WP:CHECKWIKI]] error fix for #48.  Remove link to the title inside the text. Do [[Wikipedia:GENFIXES|general fixes]] if a problem exists. - using [[Project:AWB|AWB]] (9127)	True	(2R,3S)-Catechin-7-O-β-D-glucopyranoside	0.0	#REDIRECT [[Catechin-7-O-glucoside]]
0	557799891.0	2013-06-01T07:51:27Z	BG19bot	[[WP:CHECKWIKI]] error fix for #48.  Remove link to the title inside the text. Do [[Wikipedia:GENFIXES|general fixes]] if a problem exists. - using [[Project:AWB|AWB]] (9127)	True	(2R,3S)-butane-1,2,3,4-tetraol	0.0	#REDIRECT [[Erythritol]]
0	557799891.0	2013-06-01T07:51:27Z	BG19bot	[[WP:CHECKWIKI]] error fix for #48.  Remove link to the title inside the text. Do [[Wikipedia:GENFIXES|general fixes]] if a problem exists. - using [[Project:AWB|AWB]] (9127)	True	(2R,3S)-catechin	0.0	#REDIRECT [[catechin]]
0	557799891.0	2013-06-01T07:51:27Z	BG19bot	[[WP:CHECKWIKI]] error fix for #48.  Remove link to the title inside the text. Do [[Wikipedia:GENFIXES|general fixes]] if a problem exists. - using [[Project:AWB|AWB]] (9127)	True	(2R,3S)-catechin:NADP+ 4-oxidoreductase	0.0	#REDIRECT [[leucoanthocyanidin reductase]]
0	557799891.0	2013-06-01T07:51:27Z	BG19bot	[[WP:CHECKWIKI]] error fix for #48.  Remove link to the title inside the text. Do [[Wikipedia:GENFIXES|general fixes]] if a problem exists. - using [[Project:AWB|AWB]] (9127)	True	(2R,3S,4R)-3,4,5,7,3,4-hexahydroxyflavan	0.0	#REDIRECT [[Leucopelargonidin]]
0	557799891.0	2013-06-01T07:51:27Z	BG19bot	[[WP:CHECKWIKI]] error fix for #48.  Remove link to the title inside the text. Do [[Wikipedia:GENFIXES|general fixes]] if a problem exists. - using [[Project:AWB|AWB]] (9127)	True	(2R,3S,4R)-3,4,5,7,4-pentahydroxyflavan	0.0	#REDIRECT [[Leucocyanidin]]
0	557799891.0	2013-06-01T07:51:27Z	BG19bot	[[WP:CHECKWIKI]] error fix for #48.  Remove link to the title inside the text. Do [[Wikipedia:GENFIXES|general fixes]] if a problem exists. - using [[Project:AWB|AWB]] (9127)	True	(2R,3S,4S)-3,4,5,7,3',4'-hexahydroxyflavan	0.0	#REDIRECT [[Leucocyanidin]]
0	557799891.0	2013-06-01T07:51:27Z	BG19bot	[[WP:CHECKWIKI]] error fix for #48.  Remove link to the title inside the text. Do [[Wikipedia:GENFIXES|general fixes]] if a problem exists. - using [[Project:AWB|AWB]] (9127)	True	(2R-trans)-3-((6-Deoxy-alpha-L-mannopyranosyl)oxy)-2-(3,4- dihydroxyphenyl)-2,3-dihydro-5,7-dihydroxy-4H-1-benzopyran-4-one	0.0	#REDIRECT [[Astilbin]]
0	557799891.0	2013-06-01T07:51:27Z	BG19bot	[[WP:CHECKWIKI]] error fix for #48.  Remove link to the title inside the text. Do [[Wikipedia:GENFIXES|general fixes]] if a problem exists. - using [[Project:AWB|AWB]] (9127)	True	(2S)-2-((1-(R)-carboxyethyl)amino)pentanoate:NAD+ oxidoreductase (L-aminopentanoate-forming)	0.0	#REDIRECT [[Opine dehydrogenase]]
0	557799891.0	2013-06-01T07:51:27Z	BG19bot	[[WP:CHECKWIKI]] error fix for #48.  Remove link to the title inside the text. Do [[Wikipedia:GENFIXES|general fixes]] if a problem exists. - using [[Project:AWB|AWB]] (9127)	True	(2S)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-4,5,7-triol	0.0	#REDIRECT [[Luteoforol]]
